Notebook,ForLoops,RangeIters,MaxDepth
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_718157.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_718158.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_718579.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_719119.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_719540.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_719544.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_719877.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_720444.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_721555.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_721849.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_72219.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_723050.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_723051.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_725021.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_725206.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_725419.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_725603.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_726771.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_726805.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_727252.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_727263.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_728105.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_728250.ipynb,13,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_728942.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729369.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729499.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729501.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729600.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729674.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729726.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729847.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_729963.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_731661.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_733667.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_734362.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_73581.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_736346.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_736485.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_736569.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_736965.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_736966.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_737124.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_737148.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_737149.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_737228.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_738106.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_739040.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_739503.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_739822.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_739946.ipynb,24,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_740532.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_740943.ipynb,2,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_74122.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_741297.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_741668.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_741754.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_742782.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_743106.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_743182.ipynb,8,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_743425.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_743428.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_744079.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_745105.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_745123.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_74546.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_745523.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_745664.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_745750.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_746468.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_746540.ipynb,11,7,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_746541.ipynb,11,7,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_747414.ipynb,59,19,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_747525.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_747941.ipynb,9,2,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748569.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748570.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748571.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748572.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748573.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748574.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748575.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748576.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748663.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748664.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748665.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_748666.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_749440.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_749590.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_750730.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_751402.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_751542.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_751753.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_751946.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_752900.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_753235.ipynb,5,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_753892.ipynb,3,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_75391.ipynb,3,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_754669.ipynb,6,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_755410.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_757754.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_75785.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_757957.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_758272.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_75843.ipynb,3,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_758589.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_758751.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_759168.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_759222.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_759741.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_759919.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_760354.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_761833.ipynb,4,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_76193.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_762026.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_762127.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_762179.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_76242.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_762564.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_76270.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_762998.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_764563.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_764790.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_764989.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_765127.ipynb,4,4,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_765179.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_765753.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_765762.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_766060.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_766465.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_766580.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_767096.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_76715.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_767249.ipynb,3,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_767341.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_767755.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_768080.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_768081.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_768993.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_76904.ipynb,10,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769458.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769666.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769672.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769673.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769710.ipynb,12,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769917.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769942.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_769958.ipynb,12,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_770098.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_770214.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_770535.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771031.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771072.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771104.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771374.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771418.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771419.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771420.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771663.ipynb,6,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771679.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_771680.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_772049.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_772851.ipynb,5,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_773539.ipynb,4,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_773631.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_774392.ipynb,7,6,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_775122.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_775711.ipynb,3,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_776610.ipynb,7,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_776807.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_777144.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_777784.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_777809.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_777884.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_778000.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_77830.ipynb,6,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_778304.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_77848.ipynb,6,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_778548.ipynb,7,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_778654.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_778843.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779283.ipynb,5,5,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_77931.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779578.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779583.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779786.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779815.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779885.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_779964.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_78111.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_781227.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_782014.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_782401.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_783171.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_783643.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_784212.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_78586.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_786390.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_78641.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_786599.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_786726.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_78721.ipynb,6,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_787224.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_78814.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_789147.ipynb,6,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_789490.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_789703.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_789966.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_791214.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_791343.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_791637.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_791968.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_792124.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_792125.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_792366.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_792832.ipynb,6,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_792893.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_793195.ipynb,16,0,5
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_793507.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794080.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794263.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794342.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794383.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794407.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794461.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794493.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_794712.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_795011.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_795195.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_795882.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_795957.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_795969.ipynb,31,23,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796030.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796223.ipynb,3,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796401.ipynb,3,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796402.ipynb,3,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796410.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_79657.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_796582.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_797713.ipynb,5,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_798253.ipynb,5,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_798450.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_798697.ipynb,9,9,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_798767.ipynb,7,5,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_79879.ipynb,7,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_799153.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_799785.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_800221.ipynb,3,3,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_800326.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_800444.ipynb,2,2,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_800683.ipynb,3,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_800815.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_801254.ipynb,4,2,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_802132.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_802344.ipynb,10,8,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80238.ipynb,7,3,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_803477.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_803613.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_804177.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_804771.ipynb,6,5,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80537.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_806012.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_806195.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80645.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_806779.ipynb,5,5,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_806943.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_806977.ipynb,61,19,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_8074.ipynb,3,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_807788.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_808083.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_808575.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80861.ipynb,9,5,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80862.ipynb,9,5,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80878.ipynb,63,10,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_80914.ipynb,3,3,3
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_809240.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_809241.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_809604.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_809918.ipynb,2,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_810855.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811048.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811228.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811263.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811292.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811473.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_811642.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_812430.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_813601.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_813766.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_813946.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_814026.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_814189.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_8145.ipynb,1,1,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_814719.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_815224.ipynb,8,4,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_815753.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_81576.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_81577.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_815853.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_815854.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_816383.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_81662.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_817259.ipynb,11,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_817345.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818131.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818132.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818146.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818162.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818246.ipynb,2,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_818899.ipynb,29,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_819497.ipynb,1,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_819924.ipynb,11,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_820763.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_820996.ipynb,5,0,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_82108.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_821635.ipynb,29,1,2
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_821669.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_821759.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_821899.ipynb,2,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822134.ipynb,3,0,1
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822145.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822233.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822236.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822282.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_82242.ipynb,0,0,0
/Users/jsinger/Downloads/sample_data/data/notebooks/nb_822450.ipynb,0,0,0
